Database|Reference|Continent|Sample_ID|Sample_Type|Method|Provenance|Age_Method|Age|Discordance|Hf|Lu|Hf176_Hf177|Hf176_Hf177_2sigma|Lu176_Hf177|Lu176_Hf177_2sigma|Hf176_Hf177_initial|eHf_now|eHf_initial
UCLA|Belousova et al 2010|S.America|9433|Detrital zircon|LA-MC-ICP-MS|||1053.1501297284|0.0011293372|0.3097816318|NaN|0.282277|0.0000093|0.00071922|NaN|0.2822627185|NaN|5.3158623537
UCLA|Belousova et al 2010|S.America|9896|Detrital zircon|LA-MC-ICP-MS|||1012.5640755587|0.0011966847|0.5875433039|NaN|0.281883|0.0000098|0.00134595|NaN|0.2818573134|NaN|-9.9626551719
UCLA|Belousova et al 2010|S.America|9549|Detrital zircon|LA-MC-ICP-MS|||1239.0543127587|0.0012597785|0.2636306017|NaN|0.282114|0.000012|0.00087643|NaN|0.2820934891|NaN|3.4916124521
UCLA|Belousova et al 2010|N.America|267|Detrital zircon|LA-MC-ICP-MS|||2380.9529888699|0.0013361503|NaN|NaN|0.281241|0.0000092|0.000686129|NaN|0.2812098119|NaN|-1.8870376947
UCLA|Belousova et al 2010|Australia|8465|Detrital zircon|LA-MC-ICP-MS|||2745.7062030122|0.0015397137|0.362417543|NaN|0.281284|0.000015|0.000908365|NaN|0.2812362209|NaN|7.4906811009
UCLA|Belousova et al 2010|S.America|9276|Detrital zircon|LA-MC-ICP-MS|||1037.9181385653|0.0017193317|0.3323917119|NaN|0.282298|0.00001|0.000775439|NaN|0.2822828271|NaN|5.6871851673
UCLA|Belousova et al 2010|Asia|1765|Detrital zircon|LA-MC-ICP-MS|||2596.1116968272|0.0017790292|0.7865073834|NaN|0.281365|0.000022|0.00130293|NaN|0.2813002923|NaN|6.3001704089
UCLA|Belousova et al 2010|Africa|6171|Detrital zircon|LA-MC-ICP-MS|||768.6688277689|0.0017910408|0.3704531214|NaN|0.282632|0.0000074|0.000310185|NaN|0.2826275164|NaN|11.8815368943
UCLA|Belousova et al 2010|S.America|9904|Detrital zircon|LA-MC-ICP-MS|||588.3950090288|0.0017976233|0.7407761214|NaN|0.282179|0.0000098|0.00037793|NaN|0.2821748254|NaN|-8.1602886013
UCLA|Belousova et al 2010|S.America|10040|Detrital zircon|LA-MC-ICP-MS|||299.7085445786|0.0020252743|0.7003484399|NaN|0.282607|0.000018|0.00114408|NaN|0.2826005803|NaN|0.5263377915
UCLA|Belousova et al 2010|S.America|10063|Detrital zircon|LA-MC-ICP-MS|||526.1954480577|0.0020311272|0.5540135727|NaN|0.281839|0.00001|0.000555686|NaN|0.281833514|NaN|-21.6226593806
UCLA|Belousova et al 2010|Africa|5454|Detrital zircon|LA-MC-ICP-MS|||834.9289355943|0.0020337712|0.5331101955|NaN|0.282586|0.0000094|0.000721366|NaN|0.2825746672|NaN|11.4879374858
UCLA|Belousova et al 2010|S.America|9370|Detrital zircon|LA-MC-ICP-MS|||1225.8054062474|0.002045408|0.4316988723|NaN|0.281989|0.0000072|0.000387671|NaN|0.2819800255|NaN|-0.8299622782
UCLA|Belousova et al 2010|N.America|246|Detrital zircon|LA-MC-ICP-MS|||1344.6869783261|0.0021116974|NaN|NaN|0.282202|0.000012|0.00137004|NaN|0.2821671693|NaN|8.485011415
UCLA|Belousova et al 2010|Europe|8846|Detrital zircon|LA-MC-ICP-MS|||954.497949169|0.0022055248|1.135199432|NaN|0.282086|0.000017|0.000927811|NaN|0.2820693178|NaN|-3.7472944453
UCLA|Belousova et al 2010|S.America|9327|Detrital zircon|LA-MC-ICP-MS|||1251.7138180023|0.0022284045|0.3887694698|NaN|0.282203|0.0000088|0.000784517|NaN|0.2821844503|NaN|7.0022547484
UCLA|Belousova et al 2010|S.America|217|Detrital zircon|LA-MC-ICP-MS|||1382.0474953445|0.0022426757|NaN|NaN|0.28212|0.000011|0.00144059|NaN|0.282082345|NaN|6.3194007268
UCLA|Belousova et al 2010|Asia|8921|Detrital zircon|LA-MC-ICP-MS|||258.7188250743|0.0022609242|0.3156516817|NaN|0.28263|0.000011|0.000457482|NaN|0.2826277849|NaN|0.5851900375
UCLA|Belousova et al 2010|N.America|253|Detrital zircon|LA-MC-ICP-MS|||1350.4948472602|0.0022617767|NaN|NaN|0.282212|0.0000091|0.000759668|NaN|0.2821926024|NaN|9.5181932678
UCLA|Belousova et al 2010|Asia|8985|Detrital zircon|LA-MC-ICP-MS|||256.0553630616|0.0022624334|1.0429832496|NaN|0.282962|0.000012|0.00133918|NaN|0.2829555827|NaN|12.1253135067
UCLA|Belousova et al 2010|Asia|9219|Detrital zircon|LA-MC-ICP-MS|||238.7470446468|0.0022686363|0.9759663948|NaN|0.282939|0.000013|0.000627439|NaN|0.282936197|NaN|11.0575742534
UCLA|Belousova et al 2010|Australia|6573|Detrital zircon|LA-MC-ICP-MS|||540.5569533815|0.0022807206|0.5551158038|NaN|0.282318|0.000007|0.000124801|NaN|0.2823167341|NaN|-4.1959514367
UCLA|Belousova et al 2010|Africa|6338|Detrital zircon|LA-MC-ICP-MS|||607.6659364389|0.0023393598|1.370199341|NaN|0.282407|0.000011|0.000787426|NaN|0.2823980157|NaN|0.1706305742
UCLA|Belousova et al 2010|S.America|9717|Detrital zircon|LA-MC-ICP-MS|||1821.7293432038|0.0023492846|0.6024240968|NaN|0.281746|0.000014|0.00145369|NaN|0.2816957071|NaN|2.5678795394
UCLA|Belousova et al 2010|Asia|8946|Detrital zircon|LA-MC-ICP-MS|||261.8144907994|0.002368675|0.646396557|NaN|0.282645|0.00001|0.000710738|NaN|0.2826415174|NaN|1.1393385949
UCLA|Belousova et al 2010|S.America|9655|Detrital zircon|LA-MC-ICP-MS|||321.5781010733|0.0024767035|1.0549299325|NaN|0.282645|0.0000099|0.00111385|NaN|0.2826382925|NaN|2.3434837965
UCLA|Belousova et al 2010|S.America|9769|Detrital zircon|LA-MC-ICP-MS|||1495.4031004476|0.0025473817|0.9607303792|NaN|0.281758|0.000016|0.000620108|NaN|0.2817404431|NaN|-3.249438143
UCLA|Belousova et al 2010|S.America|10244|Detrital zircon|LA-MC-ICP-MS|||250.1670660179|0.0025841318|0.4605650763|NaN|0.28253|0.00001|0.000645559|NaN|0.2825269778|NaN|-3.1701951728
UCLA|Belousova et al 2010|Africa|6092|Detrital zircon|LA-MC-ICP-MS|||2105.3758663056|0.0026329419|0.7008759709|NaN|0.281662|0.0000098|0.00290489|NaN|0.2815455426|NaN|3.7142677883
UCLA|Belousova et al 2010|S.America|9703|Detrital zircon|LA-MC-ICP-MS|||552.8752100615|0.0026816659|0.4860561721|NaN|0.282308|0.000014|0.00137648|NaN|0.2822937181|NaN|-4.7378769469
UCLA|Belousova et al 2010|S.America|9496|Detrital zircon|LA-MC-ICP-MS|||326.7275330663|0.002716907|0.5839252656|NaN|0.282562|0.0000085|0.0010971|NaN|0.2825552872|NaN|-0.4803686054
UCLA|Belousova et al 2010|S.America|9798|Detrital zircon|LA-MC-ICP-MS|||905.1661802754|0.0027481745|0.4390241009|NaN|0.282305|0.000011|0.000994809|NaN|0.2822880454|NaN|2.9012433669
UCLA|Belousova et al 2010|S.America|10027|Detrital zircon|LA-MC-ICP-MS|||1916.8637045625|0.0027740746|2.0775102688|NaN|0.28145|0.000013|0.00133027|NaN|0.2814015304|NaN|-5.7108662332
UCLA|Belousova et al 2010|N.America|327|Detrital zircon|LA-MC-ICP-MS|||1121.1896725129|0.0027913457|NaN|NaN|0.282213|0.000016|0.00223945|NaN|0.2821656284|NaN|3.4004285467
UCLA|Belousova et al 2010|S.America|9522|Detrital zircon|LA-MC-ICP-MS|||639.559388048|0.002822344|0.2400666747|NaN|0.282565|0.000013|0.000486357|NaN|0.2825591578|NaN|6.585649465
UCLA|Belousova et al 2010|S.America|10224|Detrital zircon|LA-MC-ICP-MS|||302.0464756482|0.0028420969|0.6940020014|NaN|0.282925|0.000014|0.00156351|NaN|0.2829161581|NaN|11.7454782525
UCLA|Belousova et al 2010|Europe|8891|Detrital zircon|LA-MC-ICP-MS|||1424.6806691062|0.0028683423|2.2324348883|NaN|0.281732|0.000013|0.000357958|NaN|0.281722351|NaN|-5.4889172001
UCLA|Belousova et al 2010|S.America|216|Detrital zircon|LA-MC-ICP-MS|||1346.4763776765|0.0028898401|NaN|NaN|0.282198|0.000013|0.00211838|NaN|0.2821440716|NaN|7.706108493
UCLA|Belousova et al 2010|Africa|6249|Detrital zircon|LA-MC-ICP-MS|||623.0764224778|0.0029207714|1.0862165258|NaN|0.282306|0.000012|0.000288432|NaN|0.2823026251|NaN|-2.8652377398
UCLA|Belousova et al 2010|Asia|9150|Detrital zircon|LA-MC-ICP-MS|||284.367926629|0.0030019498|0.4722055245|NaN|0.282861|0.0000063|0.000431956|NaN|0.2828587006|NaN|9.3219207969
UCLA|Belousova et al 2010|N.America|328|Detrital zircon|LA-MC-ICP-MS|||1381.1737539471|0.0030219682|NaN|NaN|0.282189|0.000013|0.00174774|NaN|0.2821433458|NaN|8.4635539154
UCLA|Belousova et al 2010|S.America|9870|Detrital zircon|LA-MC-ICP-MS|||618.3927195928|0.0030234801|0.5636042322|NaN|0.282389|0.0000077|0.000607851|NaN|0.2823819415|NaN|-0.1604281734
UCLA|Belousova et al 2010|S.America|9425|Detrital zircon|LA-MC-ICP-MS|||725.784619818|0.0030549857|0.3996958541|NaN|0.282458|0.000011|0.00148044|NaN|0.2824378029|NaN|4.2058071428
UCLA|Belousova et al 2010|S.America|9794|Detrital zircon|LA-MC-ICP-MS|||1077.0534764604|0.0032167654|0.3750369582|NaN|0.282304|0.000013|0.00106398|NaN|0.2822823883|NaN|6.5491847402
UCLA|Belousova et al 2010|S.America|9829|Detrital zircon|LA-MC-ICP-MS|||532.6086684179|0.0032922044|0.6348323551|NaN|0.282308|0.000012|0.00134302|NaN|0.2822945787|NaN|-5.1564968388
UCLA|Belousova et al 2010|Asia|9108|Detrital zircon|LA-MC-ICP-MS|||378.8479172643|0.0033748883|0.7219666013|NaN|0.2826|0.000013|0.000441976|NaN|0.2825968628|NaN|2.1420899877
UCLA|Belousova et al 2010|Africa|5502|Detrital zircon|LA-MC-ICP-MS|||814.5655817817|0.0034604814|0.4342988458|NaN|0.282569|0.00001|0.000847203|NaN|0.2825560173|NaN|10.3725769481
UCLA|Belousova et al 2010|S.America|9605|Detrital zircon|LA-MC-ICP-MS|||342.7013577066|0.0036304688|0.9906131286|NaN|0.282604|0.000013|0.00105588|NaN|0.2825972226|NaN|1.3563532023
UCLA|Belousova et al 2010|S.America|227|Detrital zircon|LA-MC-ICP-MS|||1409.5304699992|0.0036423629|NaN|NaN|0.282141|0.000019|0.00165841|NaN|0.2820967781|NaN|7.4520915129
UCLA|Belousova et al 2010|N.America|243|Detrital zircon|LA-MC-ICP-MS|||1391.8425932011|0.0037942796|NaN|NaN|0.282256|0.000013|0.00102263|NaN|0.282229078|NaN|11.7457473897
UCLA|Belousova et al 2010|S.America|9476|Detrital zircon|LA-MC-ICP-MS|||224.9415566628|0.0038718877|0.5216574042|NaN|0.282171|0.0000098|0.000933678|NaN|0.2821670706|NaN|-16.4598154332
UCLA|Belousova et al 2010|Asia|2849|Detrital zircon|LA-MC-ICP-MS|||738.329196391|0.0038801847|1.4631074967|NaN|0.282134|0.0000074|0.000808757|NaN|0.2821227744|NaN|-6.6737656872
UCLA|Belousova et al 2010|Africa|5453|Detrital zircon|LA-MC-ICP-MS|||825.1807031857|0.0038927292|0.8946951596|NaN|0.282526|0.00001|0.00055075|NaN|0.2825174494|NaN|9.2431152244
UCLA|Belousova et al 2010|Europe|8833|Detrital zircon|LA-MC-ICP-MS|||563.8116085092|0.0040170197|0.1806156702|NaN|0.282451|0.000021|0.00251287|NaN|0.2824244089|NaN|0.132071627
UCLA|Belousova et al 2010|N.America|312|Detrital zircon|LA-MC-ICP-MS|||1399.6334102105|0.0040302849|NaN|NaN|0.282169|0.000011|0.00185688|NaN|0.282119838|NaN|8.0465598941
UCLA|Belousova et al 2010|Africa|6252|Detrital zircon|LA-MC-ICP-MS|||608.7804769279|0.0043400261|0.9892764367|NaN|0.282382|0.0000084|0.000829291|NaN|0.2823725206|NaN|-0.7074514854
UCLA|Belousova et al 2010|Africa|5992|Detrital zircon|LA-MC-ICP-MS|||2146.9939961035|0.0044045535|0.3425616226|NaN|0.281486|0.000013|0.000787095|NaN|0.2814538089|NaN|1.4086858274
UCLA|Belousova et al 2010|Australia|8729|Detrital zircon|LA-MC-ICP-MS|||1654.2826776005|0.0044133891|0.2766139459|NaN|0.281993|0.000013|0.00163838|NaN|0.2819416083|NaN|7.4895929451
UCLA|Belousova et al 2010|S.America|9498|Detrital zircon|LA-MC-ICP-MS|||1121.9664464464|0.0044286229|0.2890513089|NaN|0.282156|0.00001|0.000774357|NaN|0.2821396084|NaN|2.4953962015
UCLA|Belousova et al 2010|S.America|10096|Detrital zircon|LA-MC-ICP-MS|||595.0405852314|0.004454767|0.7057236541|NaN|0.282277|0.000012|0.000788903|NaN|0.2822681869|NaN|-4.7069364985
UCLA|Belousova et al 2010|Africa|6250|Detrital zircon|LA-MC-ICP-MS|||723.7106878565|0.0044549023|0.704117548|NaN|0.282676|0.0000097|0.000607513|NaN|0.2826677358|NaN|12.3040284309
UCLA|Belousova et al 2010|Asia|8995|Detrital zircon|LA-MC-ICP-MS|||268.7433922294|0.0048047297|0.4988974855|NaN|0.282995|0.000013|0.00122506|NaN|0.2829888379|NaN|13.5820479331
UCLA|Belousova et al 2010|S.America|9536|Detrital zircon|LA-MC-ICP-MS|||1054.5028616019|0.0048181084|0.7938475027|NaN|0.281989|0.000014|0.000362347|NaN|0.2819817956|NaN|-4.6116646834
UCLA|Belousova et al 2010|S.America|10272|Detrital zircon|LA-MC-ICP-MS|||257.7278979929|0.004873755|0.7171550089|NaN|0.282432|0.000014|0.00167708|NaN|0.2824239108|NaN|-6.6505747944
UCLA|Belousova et al 2010|S.America|9926|Detrital zircon|LA-MC-ICP-MS|||1005.6020752625|0.0050545037|0.2826204324|NaN|0.282241|0.0000066|0.00139583|NaN|0.2822145463|NaN|2.5430658316
UCLA|Belousova et al 2010|Asia|9120|Detrital zircon|LA-MC-ICP-MS|||495.4661343886|0.0051073736|0.5276611197|NaN|0.28293|0.000016|0.000653768|NaN|0.2829239244|NaN|16.3016093701
UCLA|Belousova et al 2010|S.America|9282|Detrital zircon|LA-MC-ICP-MS|||267.9395266894|0.0051613194|0.7488462517|NaN|0.282687|0.000017|0.00178188|NaN|0.2826780639|NaN|2.5675629197
UCLA|Guitreau et al. 2012|Finland|H54_1|Igneous zircon|LA-MC-ICP-MS|||2837.9503254352|0.0052535367|NaN|NaN|0.2811075551|0.0000421147959347|0.0008286346|0.0000096443104333|0.2810624663|-59.3187379864|3.7640810718
UCLA|Belousova et al 2010|S.America|9542|Detrital zircon|LA-MC-ICP-MS|||333.5258366119|0.0053416139|0.450142024|NaN|0.282685|0.0000086|0.00158207|NaN|0.2826751178|NaN|3.9104971562
UCLA|Belousova et al 2010|S.America|9949|Detrital zircon|LA-MC-ICP-MS|||580.0931222637|0.0053740759|0.2790677423|NaN|0.282385|0.0000071|0.000150554|NaN|0.2823833606|NaN|-0.9602336802
UCLA|Belousova et al 2010|S.America|9927|Detrital zircon|LA-MC-ICP-MS|||1156.0153335707|0.005482082|0.4675195359|NaN|0.282238|0.0000092|0.000800404|NaN|0.2822205373|NaN|6.1292809727
UCLA|Belousova et al 2010|S.America|9395|Detrital zircon|LA-MC-ICP-MS|||237.5666500976|0.0055997226|1.0584881739|NaN|0.282665|0.000016|0.00263569|NaN|0.2826532838|NaN|1.0213231866
UCLA|Belousova et al 2010|Europe|1325|Detrital zircon|LA-MC-ICP-MS|||1627.6132056327|0.0056169325|0.5078501676|NaN|0.281933|0.000013|0.00101728|NaN|0.2819016129|NaN|5.4646100921
UCLA|Belousova et al 2010|Asia|9127|Detrital zircon|LA-MC-ICP-MS|||509.3601091251|0.0056913898|0.4578543163|NaN|0.282452|0.000012|0.00064619|NaN|0.2824458256|NaN|-0.3166742121
UCLA|Belousova et al 2010|S.America|10120|Detrital zircon|LA-MC-ICP-MS|||986.8823054307|0.0057081595|0.6337012375|NaN|0.282213|0.000013|0.000803816|NaN|0.2821980523|NaN|1.53942597
UCLA|Belousova et al 2010|S.America|9462|Detrital zircon|LA-MC-ICP-MS|||222.0772585284|0.005952373|0.6999563476|NaN|0.283024|0.000012|0.0036851|NaN|0.2830086892|NaN|13.2548851999
UCLA|Belousova et al 2010|S.America|10140|Detrital zircon|LA-MC-ICP-MS|||310.5297331913|0.0060293367|0.55525274|NaN|0.282547|0.000014|0.00197571|NaN|0.2825355124|NaN|-1.5375735295
UCLA|Belousova et al 2010|Australia|12838|Detrital zircon|LA-MC-ICP-MS|||408.7925965908|0.00610673|2.400435525|NaN|0.282314|0.00001|0.00101144|NaN|0.282306251|NaN|-7.4824336818
UCLA|Belousova et al 2010|Asia|1782|Detrital zircon|LA-MC-ICP-MS|||181.5295135784|0.0061456875|0.898677215|NaN|0.282763|0.000012|0.00268409|NaN|0.2827538878|NaN|3.3467372374
UCLA|Belousova et al 2010|Asia|9162|Detrital zircon|LA-MC-ICP-MS|||292.5664530836|0.0062087785|0.9399914253|NaN|0.28288|0.0000087|0.0010648|NaN|0.2828741679|NaN|10.0502317128
UCLA|Belousova et al 2010|N.America|331|Detrital zircon|LA-MC-ICP-MS|||1366.6839800879|0.0062409217|NaN|NaN|0.282304|0.000014|0.00227218|NaN|0.2822452771|NaN|11.7521010816
UCLA|Belousova et al 2010|S.America|9555|Detrital zircon|LA-MC-ICP-MS|||326.0534367004|0.006242204|0.993032132|NaN|0.282626|0.0000095|0.00114008|NaN|0.2826190387|NaN|1.7608901757
UCLA|Belousova et al 2010|Asia|9062|Detrital zircon|LA-MC-ICP-MS|||497.9131689979|0.0062516738|0.6683868029|NaN|0.282465|0.0000076|0.000509534|NaN|0.2824602413|NaN|-0.0598762204
UCLA|Belousova et al 2010|S.America|9250|Detrital zircon|LA-MC-ICP-MS|||923.8495061806|0.0067325387|0.3413272474|NaN|0.282234|0.0000087|0.000452125|NaN|0.282226134|NaN|1.124884874
UCLA|Belousova et al 2010|Asia|9149|Detrital zircon|LA-MC-ICP-MS|||286.4647827917|0.0068850383|0.8277276763|NaN|0.282891|0.0000083|0.00159458|NaN|0.2828824489|NaN|10.2085699183
UCLA|Belousova et al 2010|Africa|5501|Detrital zircon|LA-MC-ICP-MS|||813.0882974647|0.0069924177|0.4900331549|NaN|0.282549|0.0000091|0.00092394|NaN|0.2825348673|NaN|9.5903052501
UCLA|Belousova et al 2010|Australia|8371|Detrital zircon|LA-MC-ICP-MS|||2041.7702308647|0.0072161143|0.2357641674|NaN|0.281431|0.000019|0.00227566|NaN|0.2813425776|NaN|-4.9527899641
UCLA|Belousova et al 2010|Africa|5377|Detrital zircon|LA-MC-ICP-MS|||768.2682889884|0.0074240852|0.3992480899|NaN|0.28257|0.000015|0.000801643|NaN|0.2825584187|NaN|9.4248687425
UCLA|Belousova et al 2010|N.America|257|Detrital zircon|LA-MC-ICP-MS|||1379.2059957909|0.0075081038|NaN|NaN|0.282322|0.000017|0.00186519|NaN|0.2822733481|NaN|13.030668361
UCLA|Belousova et al 2010|S.America|9438|Detrital zircon|LA-MC-ICP-MS|||246.8796772432|0.007596201|1.4511289041|NaN|0.282748|0.000014|0.00214661|NaN|0.2827380829|NaN|4.2270043052
UCLA|Belousova et al 2010|Asia|9189|Detrital zircon|LA-MC-ICP-MS|||290.7796931427|0.0076346461|0.4284902011|NaN|0.282837|0.0000065|0.000562454|NaN|0.2828339382|NaN|8.5871863855
UCLA|Belousova et al 2010|S.America|10223|Detrital zircon|LA-MC-ICP-MS|||303.5841259119|0.0076480899|0.7676238782|NaN|0.282564|0.000012|0.000721024|NaN|0.2825599017|NaN|-0.827692934
UCLA|Belousova et al 2010|Africa|6262|Detrital zircon|LA-MC-ICP-MS|||620.0909551195|0.0076590528|0.3203964114|NaN|0.282393|0.0000087|0.00107264|NaN|0.2823805098|NaN|-0.1734178052
UCLA|Belousova et al 2010|Africa|5395|Detrital zircon|LA-MC-ICP-MS|||756.0112205691|0.0076629147|0.4438000422|NaN|0.282621|0.000013|0.000591623|NaN|0.2826125902|NaN|11.0705594419
UCLA|Belousova et al 2010|Africa|5455|Detrital zircon|LA-MC-ICP-MS|||824.2164141226|0.0077028949|0.2568486326|NaN|0.282452|0.0000098|0.000864518|NaN|0.2824385938|NaN|6.4278415841
UCLA|Belousova et al 2010|S.America|9988|Detrital zircon|LA-MC-ICP-MS|||1008.1119991786|0.0078677126|0.4478252456|NaN|0.282204|0.00001|0.00100603|NaN|0.2821848857|NaN|1.5480008314
UCLA|Belousova et al 2010|S.America|9693|Detrital zircon|LA-MC-ICP-MS|||1025.0173891969|0.0079248745|0.3819269235|NaN|0.282207|0.0000083|0.00109275|NaN|0.2821858866|NaN|1.9620636336
UCLA|Belousova et al 2010|Asia|9179|Detrital zircon|LA-MC-ICP-MS|||278.8758656432|0.0079809788|0.3866624678|NaN|0.282905|0.0000077|0.00104266|NaN|0.2828995571|NaN|10.6464554745
UCLA|Belousova et al 2010|Australia|11414|Detrital zircon|LA-MC-ICP-MS|||2016.5651398512|0.0081702193|0.3908135827|NaN|0.281379|0.000017|0.000696096|NaN|0.2813522929|NaN|-5.183807028
UCLA|Guitreau et al. 2012|Greenland|030013_4|Igneous zircon|LA-MC-ICP-MS|||3700.0127001083|0.0081815739|NaN|NaN|0.2804664186|0.0000459217271522|0.0008747154|0.0000581859104209|0.280403858|-81.9909616576|0.7834769355
UCLA|Belousova et al 2010|S.America|232|Detrital zircon|LA-MC-ICP-MS|||1393.3606102094|0.008361014|NaN|NaN|0.282121|0.000017|0.00169149|NaN|0.2820764202|NaN|6.3646706531
UCLA|Belousova et al 2010|S.America|9445|Detrital zircon|LA-MC-ICP-MS|||226.6221825907|0.0083746011|0.3595484873|NaN|0.282778|0.0000095|0.00149624|NaN|0.2827716559|NaN|4.9684505615
UCLA|Belousova et al 2010|Africa|6177|Detrital zircon|LA-MC-ICP-MS|||667.6351852058|0.0085897107|0.3790427742|NaN|0.282684|0.0000067|0.000482042|NaN|0.2826779539|NaN|11.4172851925
UCLA|Belousova et al 2010|S.America|9600|Detrital zircon|LA-MC-ICP-MS|||328.0755143659|0.0088204546|0.6650076316|NaN|0.282604|0.00001|0.00110383|NaN|0.2825972181|NaN|1.0333020477
UCLA|Belousova et al 2010|Europe|1032|Detrital zircon|LA-MC-ICP-MS|||1871.7148938637|0.0090209526|0.5611388079|NaN|0.281823|0.000019|0.000915946|NaN|0.2817904265|NaN|7.0707794026
UCLA|Belousova et al 2010|Asia|386|Detrital zircon|LA-MC-ICP-MS|||183.8480407869|0.0090433683|0.4380670225|NaN|0.282768|0.000014|0.000872007|NaN|0.2827650017|NaN|3.7909666652
UCLA|Belousova et al 2010|S.America|10062|Detrital zircon|LA-MC-ICP-MS|||585.2756956109|0.0091764268|0.3771590062|NaN|0.28246|0.0000073|0.000638609|NaN|0.2824529836|NaN|1.6200903955
UCLA|Belousova et al 2010|Asia|9181|Detrital zircon|LA-MC-ICP-MS|||275.3560187432|0.0093170817|0.2360284891|NaN|0.282974|0.000007|0.00211891|NaN|0.2829630789|NaN|12.8165240593
UCLA|Belousova et al 2010|Australia|119|Detrital zircon|LA-MC-ICP-MS|||1567.7956845211|0.0093997146|1.2215233944|NaN|0.281841|0.000023|0.000856452|NaN|0.2818155605|NaN|1.0544013982
UCLA|Belousova et al 2010|Asia|9096|Detrital zircon|LA-MC-ICP-MS|||288.5609571218|0.0094344373|1.0834112443|NaN|0.282653|0.000022|0.000795608|NaN|0.2826487021|NaN|1.9833352841
UCLA|Belousova et al 2010|Africa|6306|Detrital zircon|LA-MC-ICP-MS|||711.8880629533|0.0095488143|0.4201322368|NaN|0.282671|0.0000056|0.000297186|NaN|0.2826670238|NaN|12.0154201804
UCLA|Belousova et al 2010|S.America|9253|Detrital zircon|LA-MC-ICP-MS|||1142.7925529806|0.0095514107|0.349245056|NaN|0.282187|0.000011|0.00054562|NaN|0.2821752336|NaN|4.2260196695
UCLA|Belousova et al 2010|Europe|8817|Detrital zircon|LA-MC-ICP-MS|||264.5374474769|0.0096836257|0.8704575767|NaN|0.28284|0.000015|0.00280754|NaN|0.2828260995|NaN|7.7307554335
UCLA|Belousova et al 2010|Australia|44|Detrital zircon|LA-MC-ICP-MS|||425.6641843854|0.009747372|0.5872926608|NaN|0.282533|0.0000099|0.000384409|NaN|0.2825299329|NaN|0.808102002
UCLA|Belousova et al 2010|Asia|2793|Detrital zircon|LA-MC-ICP-MS|||1635.9408441613|0.0098415965|0.8295779354|NaN|0.282027|0.0000092|0.00148922|NaN|0.281980813|NaN|8.4646742357
UCLA|Belousova et al 2010|S.America|10020|Detrital zircon|LA-MC-ICP-MS|||241.0450876201|0.0100843102|1.3452319511|NaN|0.282471|0.00001|0.000578693|NaN|0.2824683898|NaN|-5.444125982
UCLA|Belousova et al 2010|N.America|333|Detrital zircon|LA-MC-ICP-MS|||1304.3189859852|0.0100862533|NaN|NaN|0.282317|0.00002|0.00222443|NaN|0.2822621666|NaN|10.943824947
UCLA|Belousova et al 2010|Asia|9023|Detrital zircon|LA-MC-ICP-MS|||240.5482828739|0.0101844804|1.0766267072|NaN|0.282972|0.0000094|0.000913676|NaN|0.2829678874|NaN|12.2185978662
UCLA|Belousova et al 2010|S.America|10286|Detrital zircon|LA-MC-ICP-MS|||79.1892914309|0.0102146246|0.8800495208|NaN|0.282912|0.000014|0.00169912|NaN|0.2829094861|NaN|6.6003630593
UCLA|Belousova et al 2010|Europe|1346|Detrital zircon|LA-MC-ICP-MS|||1637.0477086805|0.0102374356|0.6436873644|NaN|0.281825|0.000013|0.000942279|NaN|0.2817957559|NaN|1.921475186
UCLA|Belousova et al 2010|S.America|10132|Detrital zircon|LA-MC-ICP-MS|||1073.5849591718|0.010485121|0.430017|NaN|0.282206|0.000014|0.000345747|NaN|0.282199|NaN|3.5153902699
UCLA|Belousova et al 2010|S.America|9451|Detrital zircon|LA-MC-ICP-MS|||225.9997796297|0.0105662117|0.5578443788|NaN|0.282852|0.0000079|0.00128133|NaN|0.2828465821|NaN|7.605754631
UCLA|Belousova et al 2010|Asia|631|Detrital zircon|LA-MC-ICP-MS|||319.7380208947|0.010647359|0.57999406|NaN|0.282963|0.000015|0.00143856|NaN|0.2829543868|NaN|13.4891493082
UCLA|Belousova et al 2010|S.America|10036|Detrital zircon|LA-MC-ICP-MS|||278.3819679687|0.0107715943|0.6373676123|NaN|0.282483|0.000014|0.000726445|NaN|0.2824792146|NaN|-4.2386160098
UCLA|Belousova et al 2010|N.America|287|Detrital zircon|LA-MC-ICP-MS|||1018.9416094055|0.0109934281|NaN|NaN|0.282267|0.000014|0.00395257|NaN|0.282191088|NaN|2.0103399934
UCLA|Belousova et al 2010|S.America|8243|Detrital zircon|LA-MC-ICP-MS|||2839.0318255104|0.0110952189|0.8462252851|NaN|0.281054|0.000022|0.000472114|NaN|0.2810283007|NaN|2.2611464342
UCLA|Belousova et al 2010|Africa|6140|Detrital zircon|LA-MC-ICP-MS|||732.2325889587|0.0111167715|0.3385953929|NaN|0.282653|0.0000092|0.000506735|NaN|0.282646025|NaN|11.7248992553
UCLA|Belousova et al 2010|Asia|350|Detrital zircon|LA-MC-ICP-MS|||214.7862381488|0.011559749|0.6156635704|NaN|0.282905|0.000016|0.00151417|NaN|0.2828989159|NaN|9.210247824
UCLA|Belousova et al 2010|S.America|10143|Detrital zircon|LA-MC-ICP-MS|||1070.3763216804|0.0116494992|0.2424920773|NaN|0.28218|0.000013|0.000922792|NaN|0.2821613735|NaN|2.109647592
