Reference,Sample ,U-Pb (Ma) , δ18O ,±2s
48,ROG525 1 ,1500,6.2,
48,ROG525 10 ,1500,6,
48,ROG525 11 ,1500,6.5,
48,ROG525 12 ,1500,6.1,
48,ROG525 2 ,1500,6.5,
48,ROG525 3 ,1500,5.9,
48,ROG525 4 ,1500,6.3,
48,ROG525 5 ,1500,6,
48,ROG525 6 ,1500,6.5,
48,ROG525 7 ,1500,6.8,
48,ROG525 8 ,1500,6.6,
48,ROG525 9 ,1500,6.5,
48,SA3-04 1 ,1500,7.9,
48,SA3-04 10 ,1500,8.5,
48,SA3-04 11 ,1500,8.2,
48,SA3-04 12 ,1500,8.3,
48,SA3-04 2 ,1500,7.9,
48,SA3-04 3 ,1500,7.9,
48,SA3-04 4 ,1500,7.5,
48,SA3-04 5 ,1500,7.2,
48,SA3-04 6 ,1500,8.6,
48,SA3-04 7 ,1500,7.9,
48,SA3-04 8 ,1500,7.9,
48,SA3-04 9 ,1500,7.4,
48,SA3-60 1 ,1500,6.9,
48,SA3-60 2 ,1500,6.5,
48,SA7-04 1 ,1500,9.7,
48,SA7-04 2 ,1500,7.4,
48,SA7-04 3 ,1500,6.5,
48,SA7-04 4 ,1500,5.6,
48,SA7-04 5 ,1500,8.6,
48,SA7-86 1 ,1500,7,
48,SA7-86 10 ,1500,7.2,
48,SA7-86 11 ,1500,6.9,
48,SA7-86 12 ,1500,6.5,
48,SA7-86 13 ,1500,6.8,
48,SA7-86 14 ,1500,6.5,
48,SA7-86 15 ,1500,7.1,
48,SA7-86 16 ,1500,7.1,
48,SA7-86 2 ,1500,6.2,
48,SA7-86 3 ,1500,7.5,
48,SA7-86 4 ,1500,6.8,
48,SA7-86 5 ,1500,6.8,
48,SA7-86 6 ,1500,6.6,
48,SA7-86 7 ,1500,7.1,
48,SA7-86 8 ,1500,6.5,
48,SA7-86 9 ,1500,6.7,
48,SA7-91 1 ,1500,5.5,
51,CS11-6_51 ,1518,5.6,0.2
51,BBF-11-77 ,1520,5.9,0.5
51,CS11-19-28 ,1520,6.5,0.5
51,CS12-24-56 ,1522,4.3,0.4
51,CS11-6_41 ,1523,5.7,0.2
51,CS11-20-69 ,1523,4.4,0.4
51,BBF-11-71 ,1524,5.7,0.6
51,BBF-11-54 ,1525,9.4,1
51,CS11-19-21 ,1525,5.3,0.5
37,07SC51-1@26 ,1525,8.3,0.5
51,BBF-11-89 ,1526,5.3,0.3
51,CS11-18-47 ,1526,5.7,0.4
65,BB-86 13 ,1527,5.3,0.3
51,CS11-19-54 ,1527,4.4,0.3
51,CS11-1-19 ,1528,7.3,0.6
51,CS11-19-53 ,1529,6.1,0.6
52,BBF-29-44 ,1529,6.9,0.6
37,07SC49@44 ,1529,6.5,0.3
51,CS11-19-59b ,1529,5.8,0.6
47,PMOG-441_41-27 ,1530,5.1,0.3
37,07SC65@35 ,1531,9.4,0.3
51,CS11-20-61 ,1532,4.3,0.3
51,CS11-20-45 ,1533,7.5,0.7
51,CS11-18-56 ,1533,4.1,0.3
51,CS11-18-29 ,1535,9.1,0.9
51,CS11-20-48 ,1535,5.9,0.4
51,CS11-13_56 ,1536,5.1,0.2
51,CS11-6_24 ,1537,6.7,0.2
47,PMOG_P-3 ,1537,4,0.4
51,CS12-25-53 ,1537,7.9,0.7
51,CS11-6_25 ,1538,6.8,0.2
52,BBF-29-1 ,1539,6.3,0.5
51,CS11-20-55 ,1539,4,0.3
60,vgt-138 ,1539,9.1,0.2
51,CS12-17-59 ,1540,4,0.4
52,BBF-29-29 ,1541,7.6,0.7
52,BBF-29-43 ,1541,7.6,0.6
51,CS12-25-2 ,1542,6.8,0.6
51,CS11-18-58 ,1543,4.8,0.4
51,BBF-11-46 ,1543,7.1,0.7
51,CS11-18-12 ,1548,5.8,0.6
52,BBF-29-77 ,1548,6,0.5
35,07LSC12_20.1 ,1844,9.7,0.3
59, M0-1136  ,1844,6.7,0.4
19,08LL04 43 ,1845,6.2,0.5
60,VGt-459 ,1845,4.4,0.4
51,CS11-18-3 ,1845,9.9,0.8
51,CS11-18-16 ,1846,6,0.5
35,07LSC12_52.1 ,1846,6.6,0.2
37,07SC51-1@10 ,1846,10.2,0.3
58,DDH 508-366 ,1846,8.1,
58,DDH 508-366 ,1846,8.9,
58,DDH 508-366 ,1846,8.3,
60,lnt-029d ,1846,6.6,3.5
60,VGt-398 ,1847,4.5,0.4
30,n2539-rpt-b61 ,1848,5,0.3
51,CS11-6_38 ,1849,6.7,0.3
19,08LL05 41 ,1850,5.2,0.4
37,07SC51-1@13 ,1850,8.8,0.3
37,07SC51-1@19 ,1850,8.2,0.2
37,07SC51-1@82 ,1850,8.2,0.3
51,Siam1_42 ,1851,9.9,0.2
18,CNG2-anu-zrn-b-122 ,1851,5.8,0.6
12,A1531 ,1851,5.9,
37,07SC51-1@09 ,1851,9.4,0.3
47,PMOG-441_41-50 ,1851,7.6,0.3
58,DDH 508-232 ,1851,9.1,
58,DDH 508-232 ,1851,9.4,
58,DDH 508-232 ,1851,9.3,
60,vgt-098 ,1852,7,0.2
37,07SC51-1@58 ,1853,9.9,0.3
51,CS11-19-8 ,1853,9.1,0.8
18,CNG2-anu-zrn-b-113 ,1853,4.6,0.6
51,CS12-24-21 ,1854,4.5,0.4
30,n2539-rpt-44 ,1854,4.9,0.3
56,HUD84-WL3 ,1854,5.7,
51,Siam1_23 ,1855,7.9,0.2
30,n2539-rpt-69 ,1856,6.4,0.3
51,CS12-25-50 ,1856,6.2,0.5
30,n2539-rpt-b14 ,1857,7.1,0.3
37,07SC51-1@14 ,1857,9.4,0.3
37,07SC51-1@45 ,1857,8.6,0.5
56,HUD86-14 ,1857,5.6,
35,07LSC12_33.1 ,1858,6.2,0.2
56,95SB11 ,1858,8,
58,DDH 508-232 ,1858,7.3,
60,lnt-036d ,1858,6.7,0.2
37,07SC51-1@16 ,1859,8.6,0.4
37,07SC51-1@78 ,1859,8.1,0.4
51,CS12-17-9 ,1860,5.6,0.4
37,07SC51-1@59 ,1860,9.4,0.4
56,VS73-18 ,1860,5,
37,07SC51-1@71 ,1861,7.8,0.5
60,pll-156 ,1861,5.1,0.3
61,08SC11-52 ,1862,6.6,0.27
51,CS11-13_21 ,1863,6.8,0.2
35,07LSC10_34.1 ,1863,9.3,0.3
37,07SC51-1@37 ,1863,9.6,0.2
37,07SC51-1@73 ,1863,9.1,0.4
60,VGt-301 ,1863,3,0.5
60,VGt-356 ,1863,4.1,0.3
37,07SC49@53 ,1864,9,0.3
37,07SC51-1@20 ,1864,7.4,0.3
37,07SC51-1@29 ,1864,8.6,0.4
37,07SC51-1@03 ,1865,8.4,0.2
37,07SC51-1@30 ,1865,8.5,0.2
37,07SC51-1@33 ,1865,8.2,0.3
60,lnt-080d ,1865,1.1,0.2
19,08LL06 44 ,1866,6.7,0.3
35,07LSC5_27.2 ,1866,4.8,0.5
37,07SC51-1@49 ,1866,8.3,0.5
37,07SC51-1@50 ,1866,8.6,0.3
30,n2539-rpt-17 ,1867,8.1,0.3
37,07SC51-1@74 ,1867,8.6,0.5
18,CNG2-anu-zrn-b-119 ,1868,4.9,0.6
35,07LSC12_13.1 ,1868,7.2,0.4
37,07SC51-1@67 ,1868,7.9,0.4
37,07SC49@77 ,1869,8.7,0.3
37,07SC51-1@18 ,1869,8,0.4
37,07SC51-1@69 ,1869,9.7,0.3
58,DDH 508-366 ,1869,6.5,
60,lnt-049d ,1869,6.8,0.2
18,CNG2-anu-zrn-b-128 ,1869,6,0.6
12,A1290 ,1870,7.6,
12,A588 ,1870,5.5,
37,07SC65@72 ,1870,7.8,0.3
37,07SC51-1@38 ,1871,8.6,0.3
18,ORG2-anu-zrn-b-11 ,1871,7.9,0.8
37,07SC51-1@01 ,1872,10.5,0.5
37,07SC51-1@23 ,1872,10,0.4
37,07SC51-1@25 ,1872,8.5,0.3
12,A1530 ,1873,5.9,
35,07LSC5_26.1 ,1873,6,0.3
35,07LSC5_31.2 ,1873,3.2,0.4
59, M0-946  ,1873,6.2,0.3
60,pll-144 ,1873,5,0.3
18,NGR1-anu-zrn-b-06 ,1873,5.5,0.6
51,Siam1_102 ,1874,6,0.3
35,09LSC4_102.1 ,1874,4.6,0.2
37,07SC49@55 ,1874,9,0.4
37,07SC51-1@17 ,1874,7.4,0.3
37,07SC51-1@55 ,1874,9.2,0.4
37,07SC51-1@77 ,1874,9.8,0.3
37,07SC51-1@93 ,1874,8.5,0.3
60,vgt-122 ,1874,7.4,0.2
12,A922 ,1875,7.8,
37,07SC51-1@22 ,1875,9.8,0.6
37,07SC51-1@28 ,1875,9.1,0.4
37,07SC51-1@46 ,1875,9.7,0.3
59, M0-1084  ,1875,6.1,0.2
60,p11-133 ,1875,11.3,0.5
12,A1358 ,1876,6.5,
62,TGS-7-2.S01 ,1876,6.6,0.2
51,Siam1_7 ,1877,9.5,0.2
30,n2539-rpt-26 ,1877,4.5,0.3
37,07SC51-1@24 ,1877,8.7,0.3
51,CS12-24-32 ,1878,6.7,0.7
51,BBF-11-53 ,1878,4,0.4
37,07SC51-1@04 ,1878,9.7,0.2
60,lnt-042d ,1878,7,0.2
51,CS11-18-18 ,1878,5.9,0.5
12,A1427 ,1879,6.4,
37,07SC51-1@47 ,1879,8,0.6
60,lnt-117d ,1879,5.8,0.2
60,pll-157 ,1879,3.3,0.3
51,Siam1_31 ,1879,6.4,0.3
30,n2539-rpt-b10 ,1880,5.2,0.3
37,07SC51-1@31 ,1880,9.7,0.3
37,07SC51-1@68 ,1880,9.5,0.3
37,07SC65@71 ,1880,9.2,0.3
18,CNG2-anu-zrn-b-126 ,1880,7.5,0.6
51,CS12-23-37 ,1880,7.3,0.8
35,07LSC12_21.1 ,1881,8.1,0.3
37,07SC51-1@05 ,1881,9.7,0.2
37,07SC51-1@43 ,1881,9.8,0.4
37,07SC51-1@66 ,1881,8.4,0.4
37,07SC51-1@88 ,1881,8.6,0.4
60,VGt-539 ,1881,7.6,0.4
52,BBF-29-62 ,1882,5.5,0.5
51,Siam1_111 ,1882,5.6,0.3
51,Siam1_77 ,1882,6.1,0.3
35,07LSC6_61.1 ,1882,4.7,0.3
18,NIL-anu-zrn-b-106 ,1883,5.7,0.5
58,DDH 508-232 ,1883,8,
58,DDH 508-232 ,1883,9.4,
58,DDH 508-232 ,1883,8.5,
58,DDH 508-232 ,1883,8.5,
58,DDH 508-232 ,1883,6.3,
18,NIL-anu-zrn-b-097 ,1884,5,0.5
12,A1426 ,1885,6.6,
12,A218 ,1885,7.7,
37,07SC51-1@42 ,1885,8.7,0.3
12,A392 ,1886,6.8,
60,VGt-292 ,1886,7.1,0.6
37,07SC65@18 ,1887,7.8,0.4
35,07LSC6_37.1 ,1888,6.9,0.2
60,VGt-368 ,1888,3.3,0.4
51,BBF-11-48 ,1888,3.8,0.4
37,07SC51-1@15 ,1889,8.5,0.4
18,CNG2-anu-zrn-b-063 ,1889,6.9,0.6
30,n2539-rpt-b2 ,1890,7,0.3
37,07SC51-1@91 ,1890,6,0.3
60,VGt-474 ,1890,4.2,0.4
30,n2539-rpt-19 ,1891,7.3,0.3
30,n2539-rpt-a61 ,1891,5.5,0.4
37,07SC49@17 ,1891,8.9,0.4
37,07SC51-1@65 ,1891,9.5,0.3
37,07SC51-1@70 ,1891,8.6,0.3
18,NIL-anu-zrn-b-096 ,1891,4.5,0.6
51,Siam1_50 ,1892,6.4,0.2
37,07SC49@68 ,1892,10.1,0.3
51,Siam1_41 ,1892,6.4,0.2
30,n2539-rpt-13 ,1893,7.7,0.3
30,n2539-rpt-b16 ,1893,6.9,0.3
37,07SC49@14 ,1893,8.8,0.5
30,n2539-rpt-b49 ,1894,6.5,0.3
56,K-16 ,1894,4.5,
60,p11-118 ,1894,7.6,0.4
51,CS11-19-53b ,1894,6.5,0.7
51,CS11-20-58 ,1894,7.1,0.7
30,n2539-rpt-b57 ,1895,5.4,0.3
51,Siam1_29 ,1896,6,0.2
52,BBF-29-32 ,1896,9.5,0.9
18,CNG2-anu-zrn-b-135 ,1897,6.2,0.6
51,Siam1_10 ,1898,9.7,0.2
19,08LL06 55 ,1898,6.8,0.2
37,07SC49@59 ,1898,9,0.3
37,07SC65@95 ,1898,8.4,0.4
51,Siam1_113 ,1898,6.5,0.3
51,Siam1_54 ,1899,6.1,0.2
35,07LSC5_27.1 ,1899,4.9,0.4
51,Siam1_93 ,1903,6.6,0.3
60,VGt-571 ,1903,5,0.2
51,BBF-11-57 ,1904,5.8,0.4
51,Siam1_95 ,1904,5.7,0.3
37,07SC49@65 ,1904,8.5,0.4
35,07LSC5_34.1 ,1905,9.3,0.3
37,07SC49@02 ,1906,8.1,0.2
51,Siam1_38 ,1906,7.9,0.2
18,NGR1-anu-zrn-b-03 ,1906,7.4,0.6
37,07SC65@59 ,1907,5.3,0.6
30,n2539-rpt-b44 ,1908,6.8,0.3
37,07SC65@26 ,1908,9,0.2
37,07SC65@47 ,1908,8.6,0.3
58,DDH 508-232 ,1908,8.7,
60,p11-113 ,1908,9.5,0.5
18,ZMB2-anu-zrn-b-23 ,1908,8.2,0.6
51,CS12-24-38 ,1909,5.2,0.4
37,07SC49@11 ,1909,8.4,0.3
61,08SC74-65 ,1909,10.7,0.26
51,Siam1_5 ,1909,5.8,0.3
61,08SC11-63 ,1910,6.5,0.22
18,NGR1-anu-zrn-b-34 ,1913,8.5,0.6
11,01TT02(2)-113 ,1913,6.1,0.3
18,CNG2-anu-zrn-b-009 ,1914,4.4,0.6
30,n2539-rpt-34 ,1916,7.4,0.3
60,lnt-012d ,1916,4.6,0.4
18,CNG2-anu-zrn-b-022 ,1917,4.5,0.6
51,Siam1_35 ,1917,5.6,0.2
51,Siam1_76 ,1917,5.2,0.3
30,n2539-rpt-b71 ,1917,6,0.3
51,Siam1_73 ,1917,7.1,0.3
60,pll-150 ,1918,11.6,0.6
51,CS11-19-51 ,1919,8.2,0.8
52,BBF-29-70 ,1919,4.8,0.4
30,n2539-rpt-15 ,1919,6.2,0.3
51,Siam1_14 ,1920,7,0.3
30,n2539-rpt-20 ,1921,5.8,0.3
30,n2539-rpt-49 ,1921,7,0.3
51,CS12-24-27 ,1923,4.9,0.4
60,VGt-240 ,1924,9.9,0.6
18,ZMB2-anu-zrn-b-25 ,1924,7.3,0.6
51,Siam1_74 ,1925,5.2,0.3
60,lnt-060d ,1926,6.5,0.2
51,Siam1_6 ,1926,6.9,0.3
60,p11-127 ,1927,8.2,0.4
51,CS11-19-44 ,1928,10.3,1
61,08SC11-33 ,1928,6.1,0.25
19,08LL06 33 ,1929,7.2,0.4
18,NIL-anu-zrn-b-026 ,1930,9.1,0.6
18,NIL-anu-zrn-b-065 ,1931,8.4,1
38,1050,1935,7,
18,CNG2-anu-zrn-b-013 ,1935,5.8,0.6
51,Siam1_115 ,1935,4.6,0.2
35,07LSC3_40 ,1936,4.8,0.4
30,n2539-rpt-b35 ,1938,5.7,0.3
37,07SC49@83 ,1938,6.1,0.4
19,08LL04 31 ,1939,5.3,0.2
18,CNG2-anu-zrn-b-040 ,1939,7.9,0.6
56,HUD85-9 ,1940,6.8,
18,NGR1-anu-zrn-b-25 ,1940,9.1,0.6
18,CNG2-anu-zrn-b-024 ,1942,6.4,0.6
37,07SC65@77 ,1942,5.3,0.5
18,NGR1-anu-zrn-b-31 ,1948,8,0.6
38,CTU-5 ,1950,7.7,
38,E-31 ,1950,6,
11,01TT02(2)-079 ,1950,6.8,0.4
18,NIL-anu-zrn-b-048 ,1952,5.5,1
35,09LSC4_125.1 ,1953,10.1,0.2
18,CNG2-anu-zrn-b-131 ,1954,9.8,0.6
18,NGR1-anu-zrn-b-37 ,1960,7,0.6
52,BBF-29-84 ,1963,6.9,0.7
62,TGS-7-2.S02 ,1966,14.1,0.2
18,CNG2-anu-zrn-b-108 ,1967,6.9,0.6
37,07SC65@56 ,1967,8.6,0.3
51,BBF-11-50 ,1969,12.2,1.1
51,Siam1_49 ,1969,7.8,0.3
18,CNG2-anu-zrn-b-080 ,1969,9.2,0.6
18,CNG2-anu-zrn-b-098 ,1971,5.3,0.6
18,CNG2-anu-zrn-b-112 ,1971,7.2,0.6
11,01TT02(2)-064 ,1971,6.9,0.2
18,NIL-anu-zrn-b-094 ,1974,6.3,0.6
11,01TT02(2)-024 ,1974,11,0.3
30,n2539-rpt-b25 ,1974,9,0.3
30,n2539-rpt-b40 ,1974,3.9,0.4
19,08LL04 51 ,1975,9.3,0.3
51,CS11-6_46 ,1978,10.3,0.2
30,n2539-rpt-38 ,1978,5.6,0.4
30,n2539-rpt-b29 ,1979,4.8,0.3
51,Siam1_26 ,1979,7.5,0.2
51,CS11-1-12 ,1985,6.2,0.5
11,01TT02(2)-044 ,1986,7.7,0.3
30,n2539-rpt-39 ,1986,6.1,0.3
35,09LSC1_2.1 ,1986,6.2,0.2
30,n2539-rpt-b20 ,1987,4.4,0.3
30,n2539-rpt-b5 ,1988,7,0.3
18,CNG2-anu-zrn-b-106 ,1988,10.1,0.6
51,Siam1_1 ,1989,5.6,0.3
47,PMOG-441_41-60 ,1989,6.9,0.3
18,CNG2-anu-zrn-b-109 ,1990,6.6,0.6
38,5115,1990,7.6,
18,CNG2-anu-zrn-b-058 ,1990,6.3,0.6
18,CNG2-anu-zrn-b-120 ,1991,6.7,0.6
61,08SC11-40 ,1993,6.9,0.26
30,n2539-rpt-31 ,1994,6.7,0.3
11,01TT02(2)-004 ,1995,6.6,0.4
18,NIL-anu-zrn-b-102 ,1996,7.3,0.6
61,08SC07-57 ,1997,6.3,0.23
51,Siam1_11 ,1997,8.2,0.3
18,NGR1-anu-zrn-b-32 ,1997,8.9,0.6
18,CNG2-anu-zrn-b-101 ,1997,7.6,0.6
61,08SC07-22 ,1998,5.8,0.2
52,BBF-29-37 ,1999,6.4,0.6
37,07SC51-1@83 ,1999,6.5,0.3
38,111/62 ,2000,6,
38,980/64 ,2000,5.8,
60,p11-121 ,2000,5.6,0.3
10,1774-25 ,2001,7.7,0.6
30,n2539-rpt-12 ,2002,5.8,0.3
51,CS12-24-5 ,2004,4.7,0.4
61,08SC11-16 ,2004,6.1,0.23
61,08SC07-32 ,2004,6.8,0.24
20,CM1.L4.1 ,2005,6.4,0.3
18,ZMB2-anu-zrn-b-48 ,2006,6.8,0.5
30,n2539-rpt-b65 ,2006,9.8,0.3
56,HUD85-8 ,2006,7.7,
61,08SC11-72 ,2006,7.1,0.22
51,CS12-24-33 ,2006,7.1,0.6
18,CNG2-anu-zrn-b-124 ,2011,4.8,0.6
62,TGS-7-2.S07 ,2012,6.2,0.3
18,ZMB2-anu-zrn-b-73 ,2012,6.6,0.6
11,01TT02(2)-059 ,2013,9.3,0.3
51,BBF-11-65 ,2013,5.6,0.5
11,01TT02(2)-139 ,2014,8.3,0.4
30,n2539-rpt-43 ,2015,5.9,0.3
30,n2539-rpt-8 ,2015,9,0.3
11,01TT02(2)-067 ,2015,8.4,0.3
11,01TT02(2)-117 ,2018,10.9,0.3
18,NIL-anu-zrn-b-098 ,2019,9.7,0.6
20,BB1.12 ,2019,5.7,0.7
19,08LL06 32 ,2020,7.1,0.3
11,01TT02(2)-012 ,2020,10,0.2
18,CNG2-anu-zrn-b-103 ,2021,8.8,0.6
20,BB3.3.17 ,2021,5.9,0.5
61,08SC11-62 ,2022,7.4,0.2
51,CS11-1-30 ,2023,6.8,0.5
51,BBF-11-31 ,2025,7.9,0.6
11,01TT02(2)-043 ,2026,7.6,0.2
18,CNG2-anu-zrn-b-110 ,2068,6.1,0.6
30,n2539-rpt-25 ,2069,6.7,0.3
11,01TT02(2)-046 ,2070,10.4,0.2
11,01TT02(2)-121 ,2070,5.1,0.2
11,01TT02(2)-125 ,2070,7.4,0.3
30,n2539-rpt-b34 ,2071,3.3,0.3
51,CS11-1-27 ,2071,13.4,1
51,Siam1_51 ,2072,6.6,0.3
47,PMOG-233_33-38 ,2073,6.8,0.3
51,CS11-19-22 ,2073,8.5,0.8
11,01TT02(2)-065 ,2073,7.3,0.2
11,01TT02(2)-100 ,2074,6.5,0.3
20,KK1.2 ,2075,6.6,0.5
11,01TT02(2)-087 ,2075,8.5,0.3
47,PMOG-233_33-66 ,2077,8,0.3
51,CS11-19-45 ,2078,7.6,0.7
56,URPR-60 ,2078,7.9,
51,CS11-1-20 ,2080,4.6,0.4
19,08LL06 4 ,2083,7.5,0.4
19,08LL06 60 ,2083,6.3,0.3
62,TGS-7-2.S04 ,2086,14.4,0.2
19,08LL06 59 ,2087,7.1,0.3
11,01TT02(2)-107 ,2087,7.7,0.3
18,CNG2-anu-zrn-b-069 ,2089,6.7,0.6
37,07SC49@12 ,2092,7,0.4
11,01TT02(2)-027 ,2094,5.2,0.3
10,1774-77b ,2097,5.9,0.6
11,01TT02(2)-008 ,2098,6,0.4
11,01TT02(2)-033 ,2099,7.7,0.2
11,01TT02(2)-066 ,2100,11.6,0.2
38,K-1-4 ,2100,7.8,
56,HUD85-5 ,2100,6.2,
56,ITATINS-JF-8d ,2100,6.2,
56,MBAN 2B ,2100,6.1,
56,MBAN 2C ,2100,5.6,
56,OM-388 ,2100,6.1,
56,SN ,2100,6.1,
56,SSAGI-45 ,2100,5.4,
56,URPR-37 ,2100,7.3,
18,CNG2-anu-zrn-b-114 ,2101,6.7,0.6
11,01TT02(2)-007 ,2103,6.6,0.2
11,01TT02(2)-129 ,2104,7,0.3
11,01TT02(2)-038 ,2106,9.6,0.2
11,01TT02(2)-047 ,2107,6.5,0.4
11,01TT02(2)-031 ,2108,7.3,0.3
56,URPR-52A ,2111,6.2,
37,07SC49@96 ,2115,5.3,0.4
51,Siam1_40 ,2117,6.1,0.2
11,01TT02(2)-131 ,2118,8.1,0.3
11,01TT02(2)-075 ,2118,6.5,0.3
11,01TT02(2)-126 ,2121,8.7,0.3
18,NIL-anu-zrn-b-044 ,2121,5.9,1
11,01TT02(2)-132 ,2122,7.2,0.4
51,Siam1_57 ,2126,5.8,0.3
51,Siam1_72 ,2128,5.1,0.3
51,Siam1_33 ,2129,5.8,0.3
11,01TT02(2)-006 ,2130,7.2,0.3
11,01TT02(2)-105 ,2131,8.5,0.3
51,Siam1_22 ,2131,5.5,0.2
51,Siam1_48 ,2131,5.5,0.2
51,Siam1_88 ,2132,5.4,0.3
11,01TT02(2)-005 ,2132,6.8,0.3
52,BBF-29-17 ,2134,5.8,0.5
11,01TT02(2)-138 ,2137,8.4,0.3
51,Siam1_9 ,2138,5.5,0.2
51,Siam1_94 ,2138,5.2,0.3
56,MJ-138 ,2138,3.8,
11,01TT02(2)-130 ,2139,6.2,0.4
51,Siam1_46 ,2139,5.4,0.2
51,Siam1_90 ,2141,5.5,0.3
30,n2539-rpt-b27 ,2142,7.8,0.3
51,Siam1_20 ,2142,5.3,0.2
51,Siam1_89 ,2143,5.2,0.3
51,Siam1_80 ,2143,5.4,0.3
37,07SC51-1@53 ,2143,9.1,0.3
47,PMOG-233_33-45 ,2144,10.1,0.3
18,CNG2-anu-zrn-b-049 ,2144,5.8,0.6
51,Siam1_100 ,2144,5,0.3
11,01TT02(2)-009 ,2145,5.4,0.3
51,Siam1_45 ,2146,5.3,0.2
18,NGR1-anu-zrn-b-39 ,2147,6.5,0.6
62,TGS-7-1.S03 ,2147,7.8,0.2
51,Siam1_25 ,2147,5.5,0.2
47,PMOG-233_33-13 ,2148,5.6,0.3
11,01TT02(2)-084 ,2148,8.2,0.3
11,01TT02(2)-049 ,2149,5.5,0.3
51,Siam1_78 ,2149,5.4,0.3
51,Siam1_96 ,2150,5.3,0.3
38,K-1-1 ,2150,7.2,
18,NGR1-anu-zrn-b-21 ,2151,5.6,0.6
11,01TT02(2)-050 ,2152,6,0.2
11,01TT02(2)-112 ,2153,7.9,0.3
51,Siam1_4 ,2153,5.2,0.2
47,PMOG-233_33-44 ,2153,6.4,0.3
61,08SC11-67 ,2153,7.7,0.29
51,Siam1_8 ,2155,5.5,0.2
47,PMOG-233_33-56 ,2155,5.9,0.3
47,PMOG-441_41-42 ,2156,5.6,0.3
51,Siam1_92 ,2159,5.1,0.3
10,1774-43 ,2159,7.3,0.5
37,07SC65@21 ,2159,6.2,0.4
51,Siam1_18 ,2159,5.4,0.3
11,01TT02(2)-072 ,2160,4.1,0.3
20,KK1.15 ,2160,7,0.5
20,KK1.15b ,2160,7.4,0.4
51,Siam1_24 ,2162,5.9,0.2
19,08LL06 47 ,2163,7.1,0.1
47,PMOG-233_33-22 ,2163,7.8,0.3
11,01TT02(2)-128 ,2165,6.4,0.4
11,01TT02(2)-103 ,2166,7.9,0.2
11,01TT02(2)-133 ,2170,8.7,0.4
47,PMOG-441_41-55 ,2171,7.5,0.3
11,01TT02(2)-076 ,2171,8.2,0.3
11,01TT02(2)-052 ,2172,6.4,0.2
11,01TT02(2)-060 ,2172,6.9,0.3
11,01TT02(2)-106 ,2174,6.5,0.2
11,01TT02(2)-055 ,2175,6.9,0.2
11,01TT02(2)-080 ,2176,5.3,0.4
11,01TT02(2)-002 ,2176,7.7,0.4
11,01TT02(2)-030 ,2176,6.2,0.3
11,01TT02(2)-077 ,2177,5.3,0.3
11,01TT02(2)-025 ,2179,5.8,0.3
11,01TT02(2)-081 ,2183,6.1,0.3
11,01TT02(2)-032 ,2184,6.8,0.2
11,01TT02(2)-097 ,2185,5.7,0.3
51,CS11-1-11 ,2187,6.4,0.4
37,07SC65@28 ,2359,8.8,0.3
51,CS11-1-29 ,2367,5.3,0.4
11,01TT02(2)-088 ,2376,7.3,0.3
37,07SC51-1@41 ,2376,6.4,0.3
51,CS11-1-23 ,2380,5.1,0.4
51,CS11-1-33 ,2384,5.1,0.4
51,CS11-1-25 ,2386,3.6,0.3
11,01TT02(2)-074 ,2389,7.4,0.3
61,08SC11-10 ,2396,5.9,0.19
11,01TT02(2)-023 ,2399,6.4,0.2
11,01TT02(2)-011 ,2399,6.9,0.3
56,HUD85-2 ,2400,6,
11,01TT02(2)-136 ,2401,5.5,0.4
11,01TT02(2)-135 ,2402,6.1,0.2
11,01TT02(2)-095 ,2404,6.9,0.3
62,TGS-7-1.S09 ,2410,7,0.2
19,08LS01 1 ,2413,6,0.3
11,01TT02(2)-085 ,2416,5.8,0.3
37,07SC49@64 ,2420,5.7,0.4
61,08SC11-44 ,2420,8.9,0.23
11,01TT02(2)-093 ,2426,6.6,0.3
61,08SC11-43 ,2426,8.6,0.25
11,01TT02(2)-120 ,2427,6.9,0.3
11,01TT02(2)-092 ,2428,8.7,0.3
11,01TT02(2)-070 ,2430,5.5,0.3
11,01TT02(2)-099 ,2432,8,0.3
20,HV1.11b2 ,2432,6.8,0.5
20,HV1.11b3 ,2432,7.2,0.7
35,07LSC3_34.1 ,2436,8.3,0.4
11,01TT02(2)-134 ,2437,5.4,0.2
51,CS12-25-37 ,2437,3.1,0.2
30,n2539-rpt-b3 ,2438,4.7,0.3
11,01TT02(2)-057 ,2439,5.9,0.3
61,08SC11-79 ,2441,6.2,0.19
11,01TT02(2)-119 ,2441,7.5,0.4
11,01TT02(2)-010 ,2443,6.8,0.3
37,07SC65@17 ,2449,7.2,0.5
37,07SC49@54 ,2451,5.6,0.4
18,NIL-anu-zrn-b-001 ,2451,7,0.6
11,01TT02(2)-063 ,2452,8.7,0.2
11,01TT02(2)-111 ,2456,8.3,0.4
11,01TT02(2)-071 ,2459,6.6,0.3
61,08SC11-35 ,2460,6.1,0.36
61,08SC74-26 ,2462,5.3,0.38
11,01TT02(2)-124 ,2466,7.4,0.3
51,Siam1_34 ,2467,5.9,0.2
11,01TT02(2)-109 ,2469,5.2,0.3
11,01TT02(2)-082 ,2472,5.9,0.2
37,07SC49@66 ,2474,6.4,0.3
61,08SC11-74 ,2479,6.1,0.31
19,08LL02 2 ,2480,6.8,0.3
10,2436-36 ,2482,6.2,0.4
