Database|Continent|Sample_ID|Pb207_Pb206|Pb207_Pb206_2sigma|Pb207_U235|Pb207_U235_2sigma|Pb206_U238|Pb206_U238_2sigma|Pb208_Th232|Pb208_Th232_2sigma|Age_Pb206_Pb207|Age_Pb206_Pb207_2sigma|Age_Pb207_U235|Age_Pb207_U235_2sigma|Age_Pb206_U238|Age_Pb206_U238_2sigma|Age_Pb208_Th232|Age_Pb208_Th232_2sigma|Discordance|Age|Age_2sigma|Th_U|Hf176_Hf177|Hf176_Hf177_2sigma|Lu176_Hf177|Yb176_Hf177|Hf176_Hf177_initial|eHf_initial|eHf_initial_2sigma|Tdm|Tdm_Crustal
TerraneChron|S.America|10045|0.07816|0.00166|2.09931|0.04618|0.19484|0.00412|0.05424|0.00114|1150.9430956829|44|1148.5805006561|14.7903596602|1147.5409199411|22.1826054004|1067.6124948635|21.8439979902|0.2955989531|1150.9430956829|88|0.3640750276|0.282138|0.000015|0.00146934|0.0462636|0.282106085|1.9574563851|0.5316547222|1.5627247273|1.7982901995
TerraneChron|S.America|10046|0.07752|0.0031|2.05655|0.0692|0.19242|0.00414|0.04307|0.00174|1134.5985960398|82|1134.4741117256|22.2276737581|1134.4712688227|22.3353031957|852.3150653976|33.6877827836|0.0112222259|1134.5985960398|164|0.6823820915|0.282277|0.000017|0.00259604|0.0836338|0.2822214216|5.6795236734|0.6022453122|1.4088108787|1.5482913925
TerraneChron|S.America|10047|0.07769|0.0017|2.04727|0.0456|0.19117|0.004|0.05967|0.00134|1138.9570682065|44|1131.386615045|14.8581606687|1127.7100234186|21.6041560207|1171.4510136209|25.5421553026|0.9874862804|1138.9570682065|88|0.2843368692|0.282147|0.000015|0.000784952|0.030907|0.2821301298|2.5407865043|0.5316377633|1.5221904795|1.7518200921
TerraneChron|S.America|10048|0.06797|0.00148|1.32543|0.0351|0.14156|0.00372|0.04468|0.00114|867.6394942865|46|856.8868032446|15.0633326311|853.4778277146|20.9679447762|883.4890030547|22.0438952035|0.3978326562|853.4778277146|41.9358895524|0.5513860957|0.282317|0.000012|0.000851343|0.0334986|0.2823033257|2.2883501074|0.4250541058|1.2883434972|1.5471016943
TerraneChron|S.America|10056|0.05961|0.00118|0.78731|0.01898|0.09581|0.00238|0.03034|0.00076|589.4473481158|44|589.6448151801|10.6816171134|589.807031964|13.9843924916|604.1201588452|14.9032933274|-0.027510932|589.807031964|27.9687849832|0.2811247584|0.281714|0.000014|0.000189903|0.00730516|0.2817118973|-24.5213636425|0.4969579077|2.0864807244|3.0528110934
TerraneChron|S.America|10057|0.0734|0.00154|1.80653|0.04448|0.17844|0.00442|0.05579|0.00132|1025.0173891969|44|1047.823368852|15.7449274997|1058.4466070684|24.1254249348|1097.3077690088|25.253647101|-3.2613317807|1025.0173891969|88|1.2323552492|0.282104|0.000011|0.000718277|0.0286512|0.2820901219|-1.4322755498|0.3899271191|1.5789831811|1.9170509098
TerraneChron|S.America|10058|0.08325|0.00396|2.42997|0.09932|0.2117|0.00514|0.06203|0.00274|1275.0836535874|94|1251.5119203776|28.0318649844|1237.8683787613|27.2754838115|1216.4157859188|52.0755265463|2.9186535896|1275.0836535874|188|0.6572795937|0.282019|0.000017|0.000908803|0.0345181|0.2819971056|0.8845263396|0.6027962655|1.7048049574|1.962732901
TerraneChron|S.America|10059|0.07163|0.00164|1.5768|0.03994|0.15964|0.0038|0.04895|0.0012|975.4464756736|48|961.1091222367|15.4321119183|954.7759041016|21.0840850228|965.9356005225|23.1089498119|0.6589489152|954.7759041016|42.1681700456|0.5705056237|0.282216|0.000012|0.00049795|0.0184191|0.2822070441|1.1398053704|0.425206225|1.415815354|1.6986978425
TerraneChron|S.America|10060|0.07661|0.00292|1.96392|0.05936|0.18593|0.00434|0.05569|0.00238|1111.0558051436|78|1103.2265994987|19.7549242979|1099.2894563174|23.5400922469|1095.3932608521|45.513312792|1.0590241077|1111.0558051436|156|0.3522593332|0.282168|0.000015|0.000588813|0.0218171|0.2821556584|2.8195285464|0.5315981968|1.4854338674|1.7124632558
TerraneChron|S.America|10061|0.09326|0.002|3.34896|0.08038|0.2604|0.00612|0.07796|0.00196|1493.172638493|42|1492.5488511515|18.0507842107|1491.8880315938|31.2058249826|1517.3393844766|36.7149009863|0.0860320412|1493.172638493|84|0.3497758489|0.282073|0.000014|0.00166337|0.0561091|0.2820259769|6.8314310907|0.4963254193|1.6629359258|1.7521888113
TerraneChron|S.America|10062|0.05949|0.0015|0.77973|0.02086|0.09504|0.0022|0.03044|0.00084|585.0751181807|56|585.3294079356|11.7787522498|585.2756956109|12.9370011334|606.0817683731|16.4698041333|0.0091764268|585.2756956109|25.8740022668|0.3771590062|0.28246|0.0000073|0.000638609|0.0222965|0.2824529836|1.6200903955|0.2584436734|1.0825116649|1.382264101
TerraneChron|S.America|10063|0.05791|0.00246|0.67906|0.0243|0.08505|0.00192|0.02739|0.0009|526.358552196|94|526.2061359738|14.5193091052|526.1954480577|11.3960171293|546.1668660189|17.6980742601|0.0020311272|526.1954480577|22.7920342586|0.5540135727|0.281839|0.00001|0.000555686|0.0189357|0.281833514|-21.6226593806|0.3548124993|1.9357084807|2.8187574209
TerraneChron|S.America|10064|0.07996|0.0019|2.23806|0.0565|0.20296|0.00464|0.06302|0.00174|1196.0013739179|48|1193.049078581|17.2347129605|1191.2018451696|24.8072931446|1235.24838521|33.0555545409|0.4012979293|1196.0013739179|96|0.3633031517|0.282107|0.000013|0.000465147|0.0167114|0.2820964967|2.6299238133|0.4608180584|1.564468424|1.7902591893
TerraneChron|S.America|10049|0.07862|0.0019|2.07572|0.05898|0.19158|0.00514|0.06286|0.00186|1162.5843194071|50|1140.8224807757|18.9184076344|1129.9284935399|27.7360342859|1232.2059213364|35.3384500327|2.808899563|1162.5843194071|100|0.4889549736|0.282162|0.00001|0.00139833|0.0535112|0.2821313168|3.1135386864|0.354406334|1.5259683724|1.733571173
TerraneChron|S.America|10065|0.12625|0.00262|6.49274|0.1448|0.37299|0.00828|0.11229|0.00244|2046.395986315|38|2044.9150141927|18.3257658442|2043.4542687389|38.715900174|2151.0046123323|44.2850041124|0.1437511408|2046.395986315|76|0.9616522985|0.281309|0.000011|0.000028539|0.00139634|0.2813078885|-6.0794003992|0.3910290819|2.6195881946|3.0034278372
TerraneChron|S.America|10066|0.09506|0.00266|3.50854|0.10234|0.26766|0.00652|0.07851|0.00216|1529.2629753059|54|1529.139844696|21.9436988149|1528.9133360718|33.0484462134|1527.6494985612|40.4366487482|0.0228632511|1529.2629753059|108|0.898701405|0.282022|0.000012|0.000388174|0.0132118|0.2820107574|7.1084501102|0.42549872|1.6776882367|1.7624389263
TerraneChron|S.America|10067|0.05976|0.00176|0.78942|0.02384|0.0958|0.00222|0.03054|0.00066|594.8957773745|66|590.8428136261|13.3689649222|589.7482038497|13.0454259003|608.0431875439|12.9404685461|0.1852624338|589.7482038497|26.0908518006|3.5852658573|0.281626|0.0000094|NaN|0.00278061|0.2816252926|-27.5893574792|0.3337760008|2.1980256984|3.2484117344
TerraneChron|S.America|10068|0.07275|0.00154|1.71307|0.03882|0.17079|0.00374|0.05314|0.00122|1006.9969791141|44|1013.4343656795|14.2537141196|1016.4624311406|20.5541695838|1046.5119308862|23.4003920925|-0.9399682643|1006.9969791141|88|0.3032700715|0.282242|0.00001|0.000572552|0.0215912|0.2822311338|3.1622140874|0.3543058794|1.3826660021|1.6101213737
TerraneChron|S.America|10070|0.07085|0.0017|1.55242|0.0384|0.15891|0.0035|0.05045|0.00182|953.0888556868|50|951.4564946375|14.9899768955|950.716571753|19.4346905621|994.8184696816|34.987691707|0.0777673902|950.716571753|38.8693811242|0.1291586022|0.282014|0.000013|NaN|0.00167326|0.2820132268|-5.8196059352|0.4609700228|1.6736539348|2.1393600371
TerraneChron|S.America|10071|0.09755|0.00282|3.7176|0.10846|0.27639|0.0065|0.08306|0.00226|1577.8042671109|56|1575.163929232|22.1628970715|1573.1557186568|32.7220512051|1612.7411449477|42.1288717435|0.2946213641|1577.8042671109|112|1.0251207907|0.28177|0.000012|0.000659427|0.0209934|0.2817502859|-1.03536371|0.4258792632|2.0354131104|2.3193167683
TerraneChron|S.America|10072|0.08404|0.00218|2.52817|0.06768|0.21817|0.00496|0.06503|0.00168|1293.4791369573|52|1280.1739583944|18.8470160577|1272.1981151903|26.1828640713|1273.430374507|31.8564285685|1.64525435|1293.4791369573|104|0.7145793423|0.282055|0.000014|0.00064569|0.0246054|0.2820392173|2.7923006224|0.4963570935|1.6435282992|1.855302808
TerraneChron|S.America|10050|0.05156|0.00136|0.29217|0.0088|0.04112|0.0011|0.01341|0.0004|265.9453344889|62|260.2660056374|6.8847631325|259.7715182243|6.8072444843|269.24470506|7.9763124619|0.1899930849|259.7715182243|13.6144889686|0.4805274397|0.282626|0.000012|0.0013071|0.0408877|0.2826196453|0.3203760049|0.4245893867|0.8662138331|1.2133716606
TerraneChron|S.America|10073|0.07361|0.00158|1.81855|0.04104|0.17917|0.00388|0.0548|0.00116|1030.7948443428|44|1052.1628352691|14.4893378412|1062.4386859138|21.1705595696|1078.3461444567|22.2152035096|-3.0698486459|1030.7948443428|88|0.6352095123|0.282099|0.000013|0.00107646|0.0433634|0.282078083|-1.729622569|0.4608311267|1.6009045288|1.9404815693
TerraneChron|S.America|10074|0.12363|0.00416|5.76804|0.14918|0.33837|0.0073|0.09603|0.0035|2009.2631632057|62|1941.627184294|20.8609342239|1878.8232432915|35.0335783042|1853.3513979582|64.4318929272|6.4919281009|2009.2631632057|124|0.5456084317|0.281164|0.000013|0.000207305|0.00790805|0.2811560757|-12.3210049412|0.4623636027|2.8250518127|3.3727333293
TerraneChron|S.America|10075|0.07134|0.00156|1.67422|0.03894|0.17019|0.00374|0.05207|0.00126|967.1715468331|46|998.7894085827|14.5046443664|1013.1579615647|20.5647084721|1025.9656801575|24.19171422|-4.7547319689|967.1715468331|92|0.2567851089|0.282261|0.000015|0.000800262|0.0334772|0.2822464183|2.812487011|0.5314230446|1.364530931|1.6016187843
TerraneChron|S.America|10076|0.08007|0.00196|2.26949|0.05644|0.20552|0.00448|0.06118|0.00158|1198.7125181358|50|1202.8572975|17.0513958128|1204.9057800339|23.9029108136|1200.2323701886|30.0704107773|-0.5166594829|1198.7125181358|100|0.4548134236|0.282146|0.000013|0.000604967|0.0225981|0.2821323082|3.9606920625|0.4607543612|1.5164137458|1.7074930731
TerraneChron|S.America|10077|0.07238|0.00186|1.65823|0.04368|0.16613|0.00372|0.05346|0.00136|996.6448512134|54|992.6998911245|16.3306409341|990.7530958569|20.5261566367|1052.652549074|26.0759357575|0.1961111596|990.7530958569|41.0523132734|0.5756124027|0.282203|0.000011|0.000420497|0.015552|0.2821951495|1.5231782818|0.3897903282|1.4308373895|1.7020782467
TerraneChron|S.America|10078|0.07958|0.00208|2.17774|0.05862|0.19848|0.00448|0.06122|0.00196|1186.5985624785|52|1173.9556808723|18.202397558|1167.1496356293|24.0433190742|1200.9942333021|37.2940527574|1.6390485767|1186.5985624785|104|0.2993020045|0.282175|0.000013|0.000429086|0.0155233|0.282165388|4.8612734114|0.4607070081|1.4696455301|1.6406928849
TerraneChron|S.America|10079|0.05942|0.00124|0.79147|0.01756|0.0966|0.00208|0.03063|0.00062|582.5190872096|46|592.0053935918|9.8664151588|594.4527573751|12.2146780252|609.8083020731|12.1553791579|-0.4134022781|594.4527573751|24.4293560504|0.3826473819|0.281689|0.00001|0.000257684|0.00954498|0.2816861242|-25.331154405|0.3550014378|2.123914695|3.1080449346
TerraneChron|S.America|10080|0.08175|0.00178|2.35404|0.05316|0.20882|0.00446|0.06445|0.00148|1239.533936801|44|1228.7816310995|15.6801756276|1222.5281364947|23.7314757409|1262.4200877132|28.082092549|1.3719511666|1239.533936801|88|0.2753312745|0.282097|0.000012|0.000932314|0.02837|0.2820751727|2.8528760922|0.4253855943|1.5976073981|1.8097136556
TerraneChron|S.America|10081|0.06025|0.0013|0.83485|0.01926|0.10051|0.0022|0.03209|0.00068|612.5648672025|48|616.2996743627|10.556903491|617.3969941778|12.8726987679|638.4208703221|13.3124479076|-0.1780497152|617.3969941778|25.7453975358|0.4362814549|0.282445|0.0000093|0.0010272|0.0428992|0.2824330912|1.6287954556|0.329267645|1.1147519138|1.4065545882
TerraneChron|S.America|10082|0.05307|0.00208|0.3837|0.0149|0.05244|0.00124|0.01705|0.00062|331.7907390935|90|329.7568875394|10.8532211788|329.4844662275|7.5905530726|341.7135940649|12.3176819444|0.0826127739|329.4844662275|15.1811061452|0.4569855917|0.28254|0.000011|0.000574718|0.0235658|0.2825364537|-1.0860372942|0.3893254053|0.9694284975|1.3569812166
TerraneChron|S.America|10051|0.12702|0.00258|6.57396|0.1652|0.37579|0.00982|0.11354|0.00284|2057.1331325511|36|2055.8623630405|20.4971644106|2056.5873430139|45.788227599|2173.7065151315|51.4767056211|0.0265315613|2057.1331325511|72|1.1872091224|0.281068|0.000013|0.00020699|0.00809695|0.2810598956|-14.6444387308|0.462521525|2.9527444807|3.5579259371
TerraneChron|S.America|10084|0.07995|0.0019|2.21826|0.05516|0.20129|0.0045|0.06209|0.0015|1195.7546684548|48|1186.8211817349|16.940324108|1182.2464425155|24.0939232219|1217.5576552146|28.5245379897|1.1296820573|1195.7546684548|96|0.5312512626|0.282086|0.000012|0.000638096|0.0245577|0.2820715945|1.7413888353|0.4254021823|1.6004910533|1.8467302912
TerraneChron|S.America|10085|0.12893|0.00266|6.73577|0.14652|0.37892|0.00808|0.11164|0.0022|2083.4328574774|38|2077.3265234115|17.9470966601|2071.2366419043|37.6219952599|2139.1895382671|39.9572348108|0.5853903825|2083.4328574774|76|1.2323618134|0.281238|0.000014|0.000483161|0.017957|0.2812188358|-8.3962095854|0.4977990172|2.74575447|3.1798186648
TerraneChron|S.America|10086|0.07522|0.00318|1.88127|0.06774|0.18138|0.00402|0.05628|0.00302|1074.3860780152|86|1074.5099956038|23.0983337659|1074.5092453215|21.8918856535|1106.6862385603|57.7015025484|-0.0114639708|1074.3860780152|172|0.3635247309|0.282134|0.000016|0.00044403|0.017123|0.2821250034|0.9102860166|0.5671064104|1.5265467052|1.8058519737
TerraneChron|S.America|10087|0.06051|0.00366|0.84466|0.04698|0.10125|0.00244|0.03181|0.0016|621.861050794|134|621.7139449334|25.270815685|621.7302064029|14.2656908757|632.9366666434|31.3175113132|-0.0026155871|621.7302064029|28.5313817514|0.591929947|0.282371|0.000014|0.000724284|0.0276377|0.2823625437|-0.7732430729|0.4958016227|1.2089498175|1.5630844346
TerraneChron|S.America|10088|0.0751|0.00168|1.85035|0.0436|0.1787|0.0039|0.05513|0.00118|1071.1791061981|46|1063.5546466548|15.2026121987|1059.8687268357|21.2879591276|1084.6686626689|22.5909308014|1.0558812524|1071.1791061981|92|0.8431765729|0.281865|0.000013|0.000340497|0.0132232|0.2818581219|-8.6220932309|0.4612137016|1.8895921682|2.4112517777
TerraneChron|S.America|10089|0.13152|0.00428|6.357|0.1538|0.35055|0.00764|0.09938|0.00366|2118.3590977195|58|2026.3514656548|19.7446724759|1937.2242829324|36.3284734599|1915.035564184|67.1666829403|8.5507133791|2118.3590977195|116|0.4083809303|0.281594|0.000012|0.00105875|0.0388234|0.2815512876|4.2159634664|0.4261454434|2.2994846896|2.4025548737
TerraneChron|S.America|10090|0.07581|0.00178|1.88043|0.04594|0.17992|0.00394|0.05586|0.0014|1090.0575169083|48|1074.2139295918|15.8333817802|1066.537563701|21.4836320599|1098.6478168277|26.7813254046|2.1576800162|1090.0575169083|96|0.3821499945|0.282211|0.000016|0.000440039|0.0170644|0.2822019529|3.9895402242|0.566951678|1.4205602616|1.6216095081
TerraneChron|S.America|10052|0.07895|0.00162|2.14799|0.05506|0.19747|0.00522|0.06137|0.00158|1170.8816394968|42|1164.404887983|17.2878988366|1161.7147319714|28.0280585248|1203.8509642438|30.0650277553|0.7829064199|1170.8816394968|84|0.4390465667|0.28211|0.000011|0.000545225|0.0219503|0.28209795|2.1169032208|0.389918826|1.56360638|1.8035445957
TerraneChron|S.America|10091|0.07306|0.00184|1.68823|0.0436|0.16761|0.00372|0.0505|0.00128|1015.6174757486|52|1004.0950240916|16.119441298|998.9294087868|20.5001387781|995.7805215345|24.6121928681|0.5144548256|998.9294087868|41.0002775562|0.5121172977|0.282104|0.000012|0.000736874|0.0284418|0.2820901283|-2.0160177027|0.425375039|1.5797523945|1.9340973024
TerraneChron|S.America|10092|0.09447|0.00428|3.45752|0.13528|0.26543|0.00604|0.07589|0.00408|1517.528250098|88|1517.5839544754|28.9019696665|1517.5631611156|30.6767069378|1478.4886514488|76.4930593613|-0.0023005185|1517.528250098|176|0.5480493735|0.281826|0.000019|0.000728508|0.0266984|0.2818050646|-0.4560686443|0.6741748455|1.9622836378|2.2357519929
TerraneChron|S.America|10093|0.12113|0.0026|5.9014|0.13378|0.35335|0.00772|0.10242|0.0021|1972.9360063052|40|1961.4401071968|18.4728657648|1950.5753433724|36.6314718849|1970.8491833818|38.4619055982|1.1333699046|1972.9360063052|80|1.075761204|0.281474|0.000014|0.000963823|0.0369974|0.2814378359|-3.1417895634|0.4973816409|2.4582127408|2.7592754218
TerraneChron|S.America|10094|0.05041|0.00178|0.21641|0.00772|0.03115|0.00074|0.00939|0.00026|213.942482116|84|198.9174978598|6.4194263432|197.7417196965|4.6245282809|188.9072864998|5.2056155981|0.5910883537|197.7417196965|9.2490565618|0.953738731|0.282796|0.000012|0.000876992|0.0377454|0.2827927563|5.0787991326|0.424334149|0.6167067867|0.861947109
TerraneChron|S.America|10095|0.06061|0.00132|0.8491|0.0195|0.10161|0.0022|0.03085|0.00064|625.422051996|48|624.1549822113|10.6048311835|623.8372028768|12.8598448826|614.1223776542|12.5446849452|0.0509135301|623.8372028768|25.7196897652|0.5134475153|0.28246|0.000012|0.0002085|0.00845597|0.2824575574|2.6382517376|0.4248389152|1.0704269514|1.3471629611
TerraneChron|S.America|10096|0.05976|0.00242|0.79688|0.0272|0.0967|0.0021|0.02988|0.00082|594.8957773745|90|595.0670940838|15.1648878225|595.0405852314|12.3308792814|595.094302172|16.0865689671|0.004454767|595.0405852314|24.6617585628|0.7057236541|0.282277|0.000012|0.000788903|0.026972|0.2822681869|-4.7069364985|0.425114338|1.3418790909|1.7932920483
TerraneChron|S.America|10097|0.17974|0.00528|12.10156|0.35364|0.48831|0.01216|0.13602|0.00426|2650.4728569586|50|2612.3077697991|23.4670685507|2563.3601807952|52.3517437604|2577.6841996521|75.6335367868|3.2866843339|2650.4728569586|100|1.1745125266|0.280946|0.000014|0.000354103|0.0141694|0.2809280367|-5.6835045529|0.4983164024|3.1263240546|3.4454309517
TerraneChron|S.America|10098|0.07933|0.00196|2.18823|0.05544|0.20009|0.0044|0.05782|0.00164|1180.3809311924|50|1177.3020296202|17.1843864483|1175.8037323552|23.583234219|1136.1331306078|31.3105281145|0.3877730245|1180.3809311924|100|0.3475556311|0.282149|0.000011|0.000700465|0.0273664|0.282133392|3.5870212879|0.3898649295|1.5160574318|1.7171427202
TerraneChron|S.America|10099|0.05138|0.00134|0.27546|0.0073|0.03889|0.00084|0.01214|0.0003|257.9147783269|62|247.0497008246|5.790359837|245.9489797423|5.2100943226|243.8989634793|5.9900400647|0.4455464138|245.9489797423|10.4201886452|0.4131290683|0.282602|0.000012|0.00110472|0.0327596|0.2825969156|-0.7884758536|0.424625445|0.895494193|1.2733915667
TerraneChron|S.America|10100|0.18665|0.00382|12.38167|0.26872|0.48121|0.01032|0.13273|0.0027|2712.8657932687|34|2633.7877443931|18.0597650308|2532.5339005143|44.6837779245|2519.0631280989|48.1133857557|6.6472839608|2712.8657932687|68|0.4887423317|0.280977|0.000013|0.000807015|0.0278763|0.2809350725|-3.9872701676|0.4626713219|3.1212406457|3.3855225055
TerraneChron|S.America|10101|0.08638|0.00188|2.76309|0.06432|0.23206|0.00512|0.06532|0.0014|1346.6999046872|42|1345.6266725011|16.8199583564|1345.2864800913|26.7206414275|1278.9332695915|26.5435082808|0.1049546815|1346.6999046872|84|0.560985593|0.282019|0.000013|0.00122488|0.049779|0.2819878126|2.1686081395|0.4609618501|1.719087407|1.9362416212
TerraneChron|S.America|10102|0.07562|0.00218|1.97614|0.05692|0.18958|0.00424|0.0558|0.00196|1085.0281312275|60|1107.4043345434|18.8870848966|1119.099459459|22.9282720607|1097.499209851|37.4855035681|-3.1401331681|1085.0281312275|120|0.3623349677|0.28228|0.000014|0.000532153|0.0222576|0.28226911|6.2573946118|0.4959614567|1.3287380232|1.4730981066
TerraneChron|S.America|10103|0.09609|0.00214|3.59455|0.08436|0.27139|0.00596|0.07924|0.00184|1549.5324958442|42|1548.327987487|17.8985589311|1547.8536028619|30.1296910856|1541.3257143356|34.4282336693|0.1083483558|1549.5324958442|84|0.4489847288|0.281894|0.000014|0.000627501|0.0241579|0.2818755814|2.7707071711|0.4966405812|1.8639651284|2.0547353826
TerraneChron|S.America|10104|0.06282|0.00158|0.93592|0.02406|0.10808|0.00234|0.03264|0.00076|702.142904236|54|670.7444440133|12.4699639278|661.5876737129|13.5973825695|649.1890830007|14.8700992088|1.365165285|661.5876737129|27.194765139|0.7728390354|0.282418|0.00001|NaN|0.00229462|0.2824174523|2.0568300861|0.3540850796|1.1234111829|1.4134399899
TerraneChron|S.America|10053|0.07043|0.00162|1.52081|0.041|0.15673|0.00408|0.05154|0.00148|940.9156258327|48|938.8031461113|16.1852373811|938.5789449469|22.6914323692|1015.7808252863|28.4268629|0.0238815949|938.5789449469|45.3828647384|0.4415804605|0.282173|0.000012|0.000459199|0.0176435|0.2821648824|-0.7164755613|0.4252710217|1.4735477302|1.8045447452
TerraneChron|S.America|10106|0.0698|0.0036|1.4712|0.0677|0.15286|0.00352|0.04625|0.00218|922.4753653125|108|918.6209703226|26.9158695488|916.9754168459|19.648122554|913.842199526|42.0690076923|0.1791330189|916.9754168459|39.296245108|0.580382147|0.2821|0.000012|0.00026897|0.0109056|0.2820953556|-3.6630026643|0.4253810705|1.5660875785|1.9757347644
